inspection_id,dba_name,aka_name,license_,facility_type,risk,address,city,state,zip,inspection_date,inspection_type,results,violations,latitude,longitude,location
2456781,EL POLLO REAL INC,EL POLLO REAL,2560316.0,Restaurant,Risk 1 (High),6330 S PULASKI RD ,CHICAGO,IL,60629.0,2020-11-18T00:00:00.000,Canvass,Pass,56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: LIGHT OUT IN BASEMENT STORAGE AREA. INSTD TO PROVIDE LIGHT AND MAINTAIN,41.77768461403218,-87.72288294447827,"{'type': 'Point', 'coordinates': [41.77768461403218, -87.72288294447827]}"
2456767,Falconer Elementary School,Falconer Elementary School,23151.0,School,Risk 1 (High),3020 N LAMON ,CHICAGO,IL,60641.0,2020-11-18T00:00:00.000,Non-Inspection,No Entry,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: NO HAND WASHING SINK AT THE FOOD SERVICE LINE. MUST INSTALL A HAND WASHING SINK WITH HOT AND COLD RUNNING WATER, SOAP AND PAPER TOWELS. PRIORITY FOUNDATION VIOLATION. NO CITATION ISSUED. EXTENSION GRANTED | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED FAUCETS AT WASHROOM HAND SINKS NOT DISPENSING WATER FOR 15 SECONDS.INSTRUCTED ENGINEERING TO INSTALL METERING KITS FOR THE PROPER FUNCTIONING OF DISPENSING OF WATER FOR 15 SECONDS. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED EXPOSED HAND SINKS IN CLASSROOMS 113 AND 117 WITH FAUCET HANDLES REMOVED.INSTRUCTED MANAGEMENT TO REPAIR THESE SINKS SO THEY CAN FUNCTION PROPERLY ",41.93577597242586,-87.74936705343923,"{'type': 'Point', 'coordinates': [41.93577597242586, -87.74936705343923]}"
2456750,L & L INFANT CARE,L & L INFANT CARE,2595835.0,Children's Services Facility,Risk 1 (High),1046 W BELMONT AVE ,CHICAGO,IL,60657.0,2020-11-18T00:00:00.000,License,Pass,"38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED 1/2 INCH GAP AT DOOR SWEEP OF SIDE EXIT/ENTRANCE DOOR. INSTRUCTED MANAGER MUST RODENT PROOF DOOR. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED SLIGHT RUST BUILD UP IN 3-COMPARTMENT SINK RIGHT SIDE COMPARTMENT AROUND DRAIN. MUST REMOVE RUST AND CLEAN INTERIOR OF 3-COMPARTMENT SINK.",41.93999186707436,-87.6559745010651,"{'type': 'Point', 'coordinates': [41.93999186707436, -87.6559745010651]}"
2456759,ROSAS TAMALES,ROSAS TAMALES,2419371.0,Restaurant,Risk 1 (High),3811 W 63RD ST ,CHICAGO,IL,60629.0,2020-11-18T00:00:00.000,Canvass,Pass w/ Conditions,"33. PROPER COOLING METHODS USED; ADEQUATE EQUIPMENT FOR TEMPERATURE CONTROL - Comments: SMALL PREP COOLER AT IMPROPER COLD HOLDING TEMPERATURE OF 66F, NOT BEING USED AT THIS TIME. UNIT TAGGED AND INSTD NOT NOT USE UNTIL ABLE TO MAINTAIN PRODUCT TEMPERATURE OF 41F OR BELOW AND REINSPECTED BY CDPH. PRIORITY VIOLATION 7-38-005 | 43. IN-USE UTENSILS: PROPERLY STORED - Comments: USING STYROFOAM CUP STORED IN HOT CHOCOLATE AND BEING USED TO DISPENSE. INSTD TO USE PROPER UTENSIL (LADLE, ETC) AND STORE PROPERLY, NOT IN BEVERAGE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: CLUTTER, NON USED UNNECESSARY ARTICLES ON SITE :ONE BURNER STOVES IN REAR WAREWASHING AREA, AND OLD COOLERS IN REAR OUTSIDE PREMISES. INSTD TO REMOVE SAME | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: THREE ONE BURNER STOVES NOT UNDER VENTILATION HOOD SYSTEM IN FRONT PREP AREA. INSTD TO HAVE COMPLETELY UNDER VENTILATION | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: NO LIGHTSHIELDS ON LIGHTS IN FRONT PREP AREA. INSTD TO PROVIDE LIGHTSHIELDS",41.778617047230824,-87.71835405884397,"{'type': 'Point', 'coordinates': [41.778617047230824, -87.71835405884397]}"
2456772,"DALIA FOOD MARKET, INC.",FINE FOOD MARKET,1772480.0,Grocery Store,Risk 2 (Medium),4661 N BROADWAY ,CHICAGO,IL,60640.0,2020-11-18T00:00:00.000,Complaint,Pass w/ Conditions,"2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: FOUND NO CITY OF CHICAGO SANITATION MANAGER ON PREMISES WHILE HANDLING TCS FOODS.(HANDLES GROUND BEEF, NACHO CHEESE,ETC.)PRIORITY FOUNDATION.CITATION ISSUED.7-38-012.MUST PROVIDE. | 3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: FOUND NO EMPLOYEE HEALTH POLICY AT PREMISES.PRIORITY FOUNDATION. NO CITATION ISSUED.7-38-010.MUST PROVIDE. | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: FOUND NO VOMIT AND DIARRHEAL CLEANUP PROCEDURE WITH SPILL KIT.(MUST INCLUDE DISINFECTANT RATED FOR NOROVIRUS)PRIORITY FOUNDATION. NO CITATION ISSUED. 7-38-005. MUST PROVIDE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FOUND WALLS AND CEILING IN POOR REPAIR INSIDE RESTROOM.(CHIPPING PAINT).MUST REPAIR/PAINT. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: FOUND FOODHANDLERS AT PREMISES WITH NO FOODHANDLER CERTIFICATES/ONLINE TRAINING. MUST PROVIDE.",41.96698877597657,-87.65832514904483,"{'type': 'Point', 'coordinates': [41.96698877597657, -87.65832514904483]}"
2456761,"CHICAGO PIZZERIA, INC.",CHICAGO PIZZERIA,2114550.0,Restaurant,Risk 1 (High),6149 N MILWAUKEE AVE ,CHICAGO,IL,60646.0,2020-11-18T00:00:00.000,Non-Inspection,No Entry,,41.993494958245506,-87.78402774420411,"{'type': 'Point', 'coordinates': [41.993494958245506, -87.78402774420411]}"
2456783,KIDSLIFE DAYCARE CENTER,KIDSLIFE DAYCARE CENTER II,2215905.0,Children's Services Facility,Risk 1 (High),4528 W FULLERTON AVE ,CHICAGO,IL,60639.0,2020-11-18T00:00:00.000,License,Fail,"38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED APPROXIMATELY 40 MOUSE DROPPINGS ON THE FLOOR IN THE UTILITY ROOM AND MIGHTY MINDS AND WONDER KIDS CLASSROOMS.  MANAGEMENT INSTRUCTED TO CLEAN AND REMOVE ALL RODENT DROPPINGS FROM ALL AFFECTED AREAS.  ADDITIONAL PEST CONTROL SERVICE IS NEEDED TO ELIMINATE ALL PEST ACTIVITY.  PRIORITY FOUNDATION 7-38-020(A).  CITATION ISSUED.",41.92443189678791,-87.74016062021433,"{'type': 'Point', 'coordinates': [41.92443189678791, -87.74016062021433]}"
2456764,SAN MIGUEL RESTAURANT COMIDA AUTENTICA MEXICANA,SAN MIGUEL RESTAURANT COMIDA AUTENTICA MEXICANA,2664914.0,Restaurant,Risk 1 (High),3956 W 63RD ST ,CHICAGO,IL,60629.0,2020-11-18T00:00:00.000,Canvass,Out of Business,,41.77876996611492,-87.72256327578367,"{'type': 'Point', 'coordinates': [41.77876996611492, -87.72256327578367]}"
2456740,LEE'S CUDDLES N CARE INC.,LEE'S CUDDLES N CARE INC.,2215802.0,Children's Services Facility,Risk 1 (High),6100-6106 W NORTH AVE ,CHICAGO,IL,60639.0,2020-11-18T00:00:00.000,License,Fail,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO KIT AND PROCEDURE ON SITE FOR RESPONDING TO VOMIT AND DIARRHEA. LEFT ONE PAGER AND INSTRUCTED TO MAINTAIN A PROCEDURE AND KIT CONTAINING ALL NECESSARY SUPPLIES FOR RESPONDING TO VOMIT AND DIARRHEA INCLUDING A SANITIZER RATED AS EFFECTIVE AGAINST NOROVIRUS ON SITE AT ALL TIMES PRIORITY FOUNDATION VIOLATION 7-38-005. CITATION ISSUED.  | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HAND WASHING SIGNAGE AT EXPOSED HAND SINK IN KITCHEN AND AT WASHBOWL SINKS LOCATED IN STUDENT BATHROOM ON WEST SIDE OF BUILDING. INSTRUCTED TO PROVIDE.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED HOLES AND CRACKS IN WALL BEHIND WATER HEATER LOCATED IN UTILITY CLOSET. INSTRUCTED TO SEAL AND MAINTAIN TO PREVENT PEST ENTRY.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED BROKEN BLACK MINI FRIDGE IN KITCHEN AREA NEXT TO 3 COMPARTMENT SINK. INSTRUCTED TO REMOVE FROM PREMISES.  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED BUILD UP OF DUST ON VENT LOCATED ABOVE CHANGING STATION. INSTRUCTED TO CLEAN AND MAINTAIN. ",41.909336939760905,-87.77768217279073,"{'type': 'Point', 'coordinates': [41.909336939760905, -87.77768217279073]}"
2456811,RAYITO DE SOL SPANISH IMMERSION EARLY LEARNING CEN,RAYITO DE SOL SPANISH IMMERSION EARLY LEARNING CEN,2600725.0,Children's Services Facility,Risk 1 (High),2550 W ADDISON ST ,CHICAGO,IL,60618.0,2020-11-18T00:00:00.000,License,Fail,"45. SINGLE-USE/SINGLE-SERVICE ARTICLES: PROPERLY STORED & USED - Comments: ALL STORED ITEMS THROUGHOUT ALL STORAGE AREAS MUST BE ELEVATED FROM THE FLOORS. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: NO QUATERNARY CHEMICAL TEST STRIPS ON SITE TO MONITOR SANITIZING CONCENTRATION AT THE THREE COMPARTMENT SINK. MUST PROVIDE. PRIORITY FOUNDATION VIOLATION 7-38-005 CITATION ISSUED. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: NO IRREVERSIBLE REGISTERING TEMPERATURE INDICATORS FOR THE HIGH TEMPERATURE DISH WASHING MACHINE. MUST PROVIDE PRIORITY FOUNDATION VIOLATION. NO CITATION ISSUED. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: MUST NOT USE CARDBOARD AS LINER FOR SHELVING IN THE DRY FOOD STORAGE ROOM.",41.94682721814422,-87.69268373740718,"{'type': 'Point', 'coordinates': [41.94682721814422, -87.69268373740718]}"
2456679,CHICK-FIL-A FORD CITY,CHICK-FIL-A FORD CITY,2758133.0,Restaurant,Risk 1 (High),4733 W 76TH ST ,CHICAGO,IL,60652.0,2020-11-17T00:00:00.000,License Re-Inspection,Pass w/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO EMPLOYEE HEALTH POLICY FOR EMPLOYEES HEALTH. INSTRUCTED TO MAINTAIN THAT EMPLOYEES HAVE BEEN TRAINED ON THE HEALTH POLICY. PRIORITY FOUNDATION | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED DRIVE THRU PAYMENT DOOR NOT RODENT PROOF AT BOTTOM CENTER AREA. INSTRUCTED TO REPAIR TO BE TIGHT-FITTING | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO COVERED RECEPTACLE IN WOMEN WASHROOM. INSTRUCTED ALL WASHROOMS USED BY FEMALES MUST HAVE A COVERED RECEPTACLE FOR SANITARY NAPKINS. MUST PROVIDE. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED NO PROOF OF FOOD HANDLER TRAINING FOR EMPLOYEES. INSTRUCTED TO PROVIDE FOR ALL EMPLOYEES | 58. ALLERGEN TRAINING AS REQUIRED - Comments: NO PROOF OF ALLERGEN TRAINING. ALL MANAGERS WITH THE CITY OF CHICAGO FOOD SANITATION CERTIFICATE MUST HAVE ALLERGEN TRAINING. MUST PROVIDE",41.75423732561216,-87.74051786083407,"{'type': 'Point', 'coordinates': [41.75423732561216, -87.74051786083407]}"
2456670,VAUGHAN'S PUB,VAUGHAN'S PUB,35522.0,Restaurant,Risk 1 (High),2917 N SHEFFIELD AVE ,CHICAGO,IL,60657.0,2020-11-17T00:00:00.000,Canvass,Pass,"16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: OBSERVED SLIGHT CALCIUM BUILD UP INSIDE ICE MACHINE. INSTRUCTED MANAGER MUST CLEAN INTERIOR OF ICE MACHINE AND MAINTAIN. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: NO COVERED TRASH RECEPTACLE IN WOMENS WASHROOM. MUST PROVIDE.",41.93500235831336,-87.65379237472023,"{'type': 'Point', 'coordinates': [41.93500235831336, -87.65379237472023]}"
2456687,"GREEN APPLE MINI MART, INC",GREEN APPLE MINI MART,2373500.0,Grocery Store,Risk 2 (Medium),1435 N SEDGWICK ST ,CHICAGO,IL,60610.0,2020-11-17T00:00:00.000,Short Form Complaint,Pass,,41.908551211946964,-87.6383656608268,"{'type': 'Point', 'coordinates': [41.908551211946964, -87.6383656608268]}"
2456736,CAFE VIENNA,CAFE VIENNA,2528169.0,Restaurant,Risk 1 (High),2523 N CLARK ST ,CHICAGO,IL,60614.0,2020-11-17T00:00:00.000,Canvass,Out of Business,,41.928487374216466,-87.64204435669477,"{'type': 'Point', 'coordinates': [41.928487374216466, -87.64204435669477]}"
2456683,CHIPOTLE MEXICAN GRILL #3651,CHIPOTLE,2748959.0,Restaurant,Risk 3 (Low),5533 S HARLEM AVE ,CHICAGO,IL,60638.0,2020-11-17T00:00:00.000,License,Fail,,41.790889200425,-87.80133630631802,"{'type': 'Point', 'coordinates': [41.790889200425, -87.80133630631802]}"
2456731,CHECKERS/RALLY'S,CHECKERS/RALLY'S,2704235.0,Restaurant,Risk 1 (High),6705 S HALSTED ST ,CHICAGO,IL,60621.0,2020-11-17T00:00:00.000,Complaint,Pass w/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO SIGNED EMPLOYEES HEALTH POLICIES.MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION 7-38-010)(CITATION ISSUED) | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: MUST LABEL FOOD STORAGE CONTAINERS WHEN FOOD IS NOT IN ORIGINAL PACKAGE. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: MUST REPAIR OR REPLACE WORN DOOR GASKET ON WALK IN FREEZER. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: MUST CLEAN DEBRIS BUILD UP ON FRONT FOOD CONTAINER STORAGE SHELVES,NOZZLES & DRIP TRAY ON SODA MACHINE,WALK IN COOLER-FAN GUARDS & SHELVES. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST CLEAN DEBRIS BUILD UP ON FLOOR DRAIN UNDER 3- COMP SINK. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST CLEAN DUST BUILD UP FROM CEILING TILES THROUGHOUT. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: MUST REPLACE BURNT OUT LIGHT AT HOOD OF COOKING EQUIPMENT.",41.77227131013158,-87.64444559780293,"{'type': 'Point', 'coordinates': [41.77227131013158, -87.64444559780293]}"
2456739,BEOGRAD CAFE AND RESTAURANT,BEOGRAD CAFE AND RESTAURANT,2432410.0,Restaurant,Risk 1 (High),2933-2939 W IRVING PARK RD ,CHICAGO,IL,60618.0,2020-11-17T00:00:00.000,Complaint Re-Inspection,Fail,"55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments:  RAW WOODEN WALL AND PLASTIC COVERING ON PARTS OF THE WALL NOTED IN THE BAKERY PREP AREA. MUST PROVIDE SMOOTH CLEANABLE WALLS.-----MUST PROVIDE A SMOOTH CLEANABLE CEILING ABOVE ALL BASEMENT DRY FOOD STORAGE AND BOX FREEZER FOOD STORAGE. | 59. PREVIOUS PRIORITY FOUNDATION VIOLATION CORRECTED - Comments: PREVIOUS PRIORITY FOUNDATION VIOLATION #60 NOT CORRECTED FROM REPORT #2456390 ON 11-6-20. #37- ALL BULK FOOD AND SPICE CONTAINERS MUST BE LABELED WITH THE PRODUCT COMMON NAME.#45- ALL STORED ITEMS THROUGHOUT VARIOUS AREAS THROUGHOUT THE BASEMENT AND IN THE OUTDOOR GARAGE MUST BE ELEVATED AND ORGANIZED FROM THE FLOORS..#55--MUST PROVIDE A SMOOTH, CLEANABLE CEILING ABOVE THE BASEMENT ICE MACHINE.-----ALL UNNECESSARY ITEMS STORED THROUGHOUT VARIOUS AREAS OF THE BASEMENT AND THE OUTDOOR GARAGE MUST BE REMOVED TO PREVENT RODENT HARBORING. INSTRUCTED TO CORRECT ALL THE ABOVE VIOLATIONS. PRIORITY VIOLATION 7-42-090. CITATION ISSUED. ",41.95384601711714,-87.70204328887883,"{'type': 'Point', 'coordinates': [41.95384601711714, -87.70204328887883]}"
2456682,7-ELEVEN #38948H,7-ELEVEN,2738590.0,Grocery Store,Risk 2 (Medium),2366 N DAMEN AVE ,CHICAGO,IL,60647.0,2020-11-17T00:00:00.000,License Re-Inspection,Pass,10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: MUST PROVIDE HAND WASHING SIGNAGE AT ALL HAND SINKS AND WASHBOWL SINKS IN RESTROOMS.	,41.924737806379355,-87.67802914773546,"{'type': 'Point', 'coordinates': [41.924737806379355, -87.67802914773546]}"
2456724,EL TACONAZO INC,EL TACONAZO INC,2757771.0,Restaurant,Risk 1 (High),3129 W ARMITAGE AVE ,CHICAGO,IL,60647.0,2020-11-17T00:00:00.000,License Re-Inspection,Pass,,41.91729424455668,-87.70654528949485,"{'type': 'Point', 'coordinates': [41.91729424455668, -87.70654528949485]}"
2456681,CHIPOTLE MEXICAN GRILL #3651,CHIPOTLE,2748958.0,Restaurant,Risk 1 (High),5533 S HARLEM AVE ,CHICAGO,IL,60638.0,2020-11-17T00:00:00.000,License,Fail,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: UNABLE TO VERIFY EMPLOYEE ACKNOWLEDGE HEALTH POLICY. INSTD TO PROVIDE AND MAINTAIN. PRIORITY FOUNDATION 7-38-010 | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: NO PROCEDURE IN PLACE FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS. INSTD TO PROVIDE AND MAINTAIN. PRIORITY FOUNDATION 7-38-005 | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: NO SOAP/HANDWASH CLEANSER AT HANDWASH SINKS. INSTD TO PROVIDE AND MAINTAIN PRIORITY FOUNDATION 7-38-030(C) | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: NO HAND DRYING PROVISION AT HANDWASH SINKS. INSTD TO PROVIDE AND MAINTAIN. PRIORITY FOUNDATION 7-38-030(C) | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: INADEQUATE TIMED FAUCETS AT TOILET ROOM HANDWASH SINKS, INSTD TO REPAIR AND ABLE TO HAVE 15 SECONDS OF CONTINUOUS WATER SUPPLY. | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: LOW TEMPERATURE/CHEMICAL WAREWASHING MACHINE NOT ON. INSTD TO BE ON AND ABLE TO SANITIZE PROPERLY. PRIORITY 7-38-030(C) | 21. PROPER HOT HOLDING TEMPERATURES - Comments: HOT HOLDING EQUIPMENT NOT ON. INSTD TO BE ON AND ABLE TO MAINTAIN 135F. PRIORITY VIOLATION 7-38-005 | 22. PROPER COLD HOLDING TEMPERATURES - Comments: REFRIGERATION NOT ON. INSTD TO HAVE ALL UNITS ON AND ABLE TO MAINTAIN 41F OR BELOW. PRIORITY VIOLATION 7-38-005. | 33. PROPER COOLING METHODS USED; ADEQUATE EQUIPMENT FOR TEMPERATURE CONTROL - Comments: REFRIGERATION NOT ON. INSTD TO HAVE ALL UNITS ON AND ABLE TO MAINTAIN 41F OR BELOW. PRIORITY VIOLATION 7-38-005. | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: NO FOOD TEMPERATURE MEASURING DEVICE ON SITE. INSTD TO PROVIDE AND MAINTAIN ON SITE. PRIORITY FOUNDATION 7-38-005 | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: NO CHEMICAL TEST KIT FOR SANITIZING SOLUTIONS ON SITE. INSTD TO PROVIDE AND MAINTAIN ON SITE. PRIORITY FOUNDATION 7-38-005",41.790889200425,-87.80133630631802,"{'type': 'Point', 'coordinates': [41.790889200425, -87.80133630631802]}"
2456711,PANADERIA LOS GALLOS,PANADERIA LOS GALLOS,2026315.0,Bakery,Risk 2 (Medium),4209 W 26TH ST ,CHICAGO,IL,60623.0,2020-11-17T00:00:00.000,Canvass,Pass w/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: NO EMPLOYEE HEALTH POLICY ONSITE. INSTRUCTED TO PROVIDE THE CITY'S HEALTH FORM OR SIMILAR DOCUMENTS USED TO DEMONSTRATE COMPLIANCE. PRIORITY FOUNDATION 7-38-010. NO CITATION ISSUED. | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: NO CLEAN UP SUPPLIES OR PROCEDURES ONSITE FOR VOMITING OR DIARRHEA EVENTS. INSTRUCTED TO PROVIDE SUPPLIES AND POST PROCEDURES FOR EMPLOYEES TO FOLLOW. PRIORITY FOUNDATION. 7-38-005 NO CITATION ISSUED. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: OBSERVED GRAB & GO BAKED  COOKIES ON DISPLAY NOT PROPERLY LABELED. INSTRUCTED PERSON IN CHARGE TO PROPERLY LABEL ALL PACKAGED FOOD ITEMS WITH IDENTITY, NET WEIGHT, INGREDIENTS, LIST MAJOR ALLERGENS, BUSINESS NAME AND ADDRESS WHERE MADE AND PACKAGED. PRIORITY FOUNDATION VIOLATION #7-38-005. NO CITATION ISSUED. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: FOUND TORN REFRIGERATION GASKETS ON MULTIPLE REFRIGERATION UNITS THROUGHOUT FACILITY. INSTRUCTED FACILITY TO REPLACE ALL TORN GASKETS AND MAINTAIN. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: MUST DETAIL CLEAN DRIED FOOD DEBRIS FROM FLOOR MIXER AND MAINTAIN. ",41.844069583410565,-87.72980747367433,"{'type': 'Point', 'coordinates': [41.844069583410565, -87.72980747367433]}"
2456747,CHIPOTLE MEXICAN GRILL,CHIPOTLE MEXICAN GRILL,2017906.0,Restaurant,Risk 1 (High),210 W NORTH AVE ,CHICAGO,IL,60610.0,2020-11-17T00:00:00.000,Complaint,Pass,58. ALLERGEN TRAINING AS REQUIRED - Comments: NO PROOF OF ALLERGEN TRAINING OR CERTIFICATES FOR ALL CITY OF CHICAGO CERTIFIED FOOD MANAGERS. MUST PROVIDE. ,41.91126962078246,-87.6351678448219,"{'type': 'Point', 'coordinates': [41.91126962078246, -87.6351678448219]}"
2456762,SEMIRAMIS MEDITERRANEAN,SEMIRAMIS,2757802.0,Restaurant,Risk 1 (High),4639 N KEDZIE AVE ,CHICAGO,IL,60625.0,2020-11-17T00:00:00.000,License,Pass w/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO WRITTEN EMPLOYEE HEALTH POLICY ON THE PREMISES.  MANAGEMENT INSTRUCTED THAT TO HAVE A SIGNED EMPLOYEE HEALTH POLICY FOR EACH EMPLOYEE.  PRIORITY FOUNDATION 7-38-010.  NO CITATION ISSUED. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: DETAIL CLEAN THE INTERIOR OF THE DEEP FRYER. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: THE VENTILATION FANS IN BOTH WASHROOMS ARE NOT OPERATIONAL.  MANAGEMENT INSTRUCTED TO REPAIR AND MAINTAIN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: CLEAN THE GREASE FROM THE VENTILATION HOOD AND FILTERS. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED SEVERAL NON-WORKING LIGHT FIXTURES IN THE FOOD PREP AREA.  MANAGEMENT INSTRUCTED TO PROVIDE ADEQUATE LIGHTING IN THE FOOD PREP AREA. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: NO ALLERGEN TRAINING CERTIFICATES WERE PROVIDED FOR THE CERTIFIED FOOD MANAGERS.  MANAGEMENT INSTRUCTED THAT ALL CITY OF CHICAGO CERTIFIED FOOD MANAGERS MUST SHOW PROOF OF TRAINING.",41.96581008115543,-87.70824638504152,"{'type': 'Point', 'coordinates': [41.96581008115543, -87.70824638504152]}"
